id,room,toilet,area,x,y,khoang_cach,quan,polistic,furniture,direct,direct2,price,n_hospital
10325,2,2,63,21.08234978,105.8717575,7.78,Dong Anh,hdmb,day du,Tay - Bac,Dong - Nam,25.3968254,0
10326,2,2,82,20.95876884,105.8463135,9.39,Hoang Mai,so do,co ban,Dong - Nam,Tay - Bac,29.26829268,2
10327,4,3,167,21.02295303,105.8098145,2.06,Dong Da,so do,nguyen_ban,Dong - Nam,Tay - Nam,71.85628743,3
10328,2,2,81,21.02041626,105.8072433,2.26,Dong Da,so do,day du,Tay,Dong,76.54320988,3
10329,3,2,103,21.03445816,105.7696533,3.61,Nam Tu Liem,hdmb,cao cap,Tay - Nam,Dong - Bac,65.53398058,0
10330,3,2,103,21.03445816,105.7696533,3.61,Nam Tu Liem,hdmb,cao cap,Tay - Nam,Dong - Bac,65.04854369,0
10331,3,2,103,21.02041626,105.8072433,2.26,Dong Da,so do,day du,Bac,Nam,79.61165049,3
10332,3,2,103,21.02041626,105.8072433,2.26,Dong Da,so do,day du,Bac,Nam,69.90291262,3
10333,2,2,80,21.020416,105.80724,2.26,Dong Da,so do,cao cap,Dong,Bac,80,3
10334,3,2,136,21.02041626,105.8072433,2.26,Dong Da,so do,day du,Tay - Nam,Dong - Bac,77.20588235,3
10335,2,2,80.7,21.020416,105.80724,2.26,Dong Da,so do,cao cap,Dong,Bac,79.30607187,3
10336,3,3,130,21.0055275,105.779129,4.53,Nam Tu Liem,so do,cao cap,Tay - Bac,Dong - Nam,23,0
10337,3,2,77,21.08613586,105.7856827,4.72,Bac Tu Liem,so do,day du,Bac,Nam,25,1
10338,2,1,68,21.004818,105.80467,3.81,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,41.17647059,4
10339,3,2,110,21.03326988,105.8167038,1.54,Ba Dinh,so do,day du,Tay - Bac,Dong - Nam,107.2727273,2
10340,2,2,77,20.98554039,105.7989426,5.77,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,38.96103896,2
10341,3,2,145,21.00826073,105.7960434,3.57,Cau Giay,hdmb,cao cap,Tay - Bac,Dong - Nam,68.96551724,2
10342,3,2,98,21.02992249,105.8824539,7.88,Long Bien,so do,co ban,Nam,Bac,31.63265306,2
10343,2,2,58,20.99895859,105.7880325,4.7,Nam Tu Liem,hdmb,day du,Dong - Nam,Tay - Bac,44.82758621,3
10344,3,2,117,20.97447205,105.7608795,8.13,Ha Dong,so do,day du,Dong - Nam,Tay - Bac,22.64957265,1
10345,2,2,73,20.99433327,105.8675613,7.94,Hai Ba Trung,so do,day du,Nam,Bac,59.5890411,0
10346,2,1,49,20.95977592,105.7418823,10.42,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,29.89795918,0
10347,2,2,70,20.95977592,105.7418823,10.42,Ha Dong,so do,co ban,Dong - Bac,Tay - Nam,24.28571429,0
10348,4,4,230,21.04574585,105.8663788,6.17,Long Bien,so do,nguyen_ban,Tay - Nam,Dong - Bac,46.95652174,3
10349,3,2,120,21.06583977,105.7981491,2.38,Bac Tu Liem,so do,day du,Nam,Bac,45,1
10350,2,2,92,21.07024574,105.7914734,3.04,Bac Tu Liem,so do,day du,Nam,Bac,22.82608696,1
10351,2,2,63,21.00278091,105.9454651,14.64,Gia Lam,so do,co ban,Tay - Nam,Dong - Bac,44.44444444,0
10352,3,2,99,21.00580597,105.7943726,3.85,Cau Giay,so do,co ban,Tay - Nam,Dong - Nam,63.63636364,2
10353,3,2,102,21.03717804,105.8730698,6.86,Long Bien,so do,cao cap,Tay - Bac,Dong - Bac,50.52941176,2
10354,3,2,98,21.02992249,105.8824539,7.88,Long Bien,so do,co ban,Nam,Bac,31.63265306,2
10355,2,2,58,20.99895859,105.7880325,4.7,Nam Tu Liem,hdmb,day du,Dong - Nam,Tay - Bac,44.82758621,3
10356,3,2,117,20.97447205,105.7608795,8.13,Ha Dong,so do,day du,Dong - Nam,Tay - Bac,22.64957265,1
10357,2,2,73,20.99433327,105.8675613,7.94,Hai Ba Trung,so do,day du,Nam,Bac,59.5890411,0
10358,2,1,49,20.95977592,105.7418823,10.42,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,29.89795918,0
10359,2,2,70,20.95977592,105.7418823,10.42,Ha Dong,so do,co ban,Dong - Bac,Tay - Nam,24.28571429,0
10360,4,4,230,21.04574585,105.8663788,6.17,Long Bien,so do,nguyen_ban,Tay - Nam,Dong - Bac,46.95652174,3
10361,2,2,63,21.00278091,105.9454651,14.64,Gia Lam,so do,co ban,Tay - Nam,Dong - Bac,44.44444444,0
10362,3,2,99,21.00580597,105.7943726,3.85,Cau Giay,so do,co ban,Tay - Nam,Dong - Nam,63.63636364,2
10363,3,2,102,21.03717804,105.8730698,6.86,Long Bien,so do,cao cap,Tay - Bac,Dong - Bac,50.52941176,2
10364,3,2,98,21.02992249,105.8824539,7.88,Long Bien,so do,co ban,Nam,Bac,31.63265306,2
10365,2,2,58,20.99895859,105.7880325,4.7,Nam Tu Liem,hdmb,day du,Dong - Nam,Tay - Bac,44.82758621,3
10366,3,2,117,20.97447205,105.7608795,8.13,Ha Dong,so do,day du,Dong - Nam,Tay - Bac,22.64957265,1
10367,2,2,73,20.99433327,105.8675613,7.94,Hai Ba Trung,so do,day du,Nam,Bac,59.5890411,0
10368,2,1,49,20.95977592,105.7418823,10.42,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,29.89795918,0
10369,2,1,49,20.95977592,105.7418823,10.42,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,29.89795918,0
10370,2,2,70,20.95977592,105.7418823,10.42,Ha Dong,so do,co ban,Dong - Bac,Tay - Nam,24.28571429,0
10371,4,4,230,21.04574585,105.8663788,6.17,Long Bien,so do,nguyen_ban,Tay - Nam,Dong - Bac,46.95652174,3
10372,1,1,31.9,20.99927711,105.7381134,7.96,Nam Tu Liem,hdmb,co ban,Dong,Tay - Nam,43.88714734,0
10373,2,1,60.9,21.01028824,105.9401245,13.93,Gia Lam,hdmb,day du,Tay - Bac,Dong - Nam,26,1
10374,4,3,200,21.00522614,105.8050613,3.77,Thanh Xuan,so do,day du,Dong - Bac,Dong - Nam,70,4
10375,3,2,80.5,20.95977592,105.7418823,10.42,Ha Dong,so do,day du,Tay - Nam,Dong - Bac,26.70807453,0
10376,2,1,50,21.013058,105.839329,4.57,Dong Da,so do,day du,Tay - Bac,Dong - Nam,18.6,2
10377,3,2,110,21.0203116,105.8083282,2.29,Dong Da,so do,cao cap,Tay - Nam,Dong - Bac,22.45454545,3
10378,3,2,102,21.05037308,105.7848434,2.12,Bac Tu Liem,so do,co ban,Tay - Nam,Dong - Nam,36.76470588,1
10379,2,2,83,20.98702621,105.7868347,5.87,Ha Dong,so do,cao cap,Dong - Bac,Dong - Nam,38.55421687,1
10380,2,2,86,20.99727631,105.8029861,4.57,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,43,5
10381,2,2,75,20.97309303,105.8383713,7.75,Hoang Mai,so do,co ban,Tay - Bac,Dong - Nam,35.86666667,1
10382,3,2,76,21.0040864,105.8031129,3.89,Thanh Xuan,so do,day du,Dong - Nam,Dong - Bac,34.86842105,4
10383,2,1,50,21.03630638,105.9331207,12.86,Long Bien,so do,cao cap,Tay - Nam,Dong - Bac,24,1
10384,4,3,160,21.01864815,105.7817917,3.34,Nam Tu Liem,hdmb,day du,Nam,Bac,38.125,0
10385,2,2,83.5,21.03715324,105.7863388,1.93,Cau Giay,so do,co ban,Dong,Tay,55.08982036,1
10386,3,3,149,21.02114296,105.8093491,2.23,Dong Da,so do,cao cap,Tay - Nam,Dong - Bac,39,3
10387,2,2,94,20.97447205,105.7608795,8.13,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,22.87234043,1
10388,2,2,85,20.99682999,105.7938385,4.74,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,35.88235294,3
10389,2,1,63.5,21.03244019,105.778595,2.81,Cau Giay,so do,day du,Bac,Nam,36.22047244,0
10390,3,2,95,20.99682999,105.7938385,4.74,Nam Tu Liem,chua so,day du,Tay - Bac,Dong - Nam,35.78947368,3
10391,1,1,33,20.9950928,105.8567517,7.07,Hai Ba Trung,so do,cao cap,Dong,Nam,19.24242424,2
10392,1,1,35,20.9965735,105.8427701,6,Hai Ba Trung,so do,day du,Dong,Nam,17.71428571,3
10393,2,1,45,21.0282134,105.8390063,3.73,Dong Da,so do,day du,Tay,Dong - Nam,12.88888889,3
10394,1,1,32,21.023229,105.8062465,1.98,Dong Da,so do,day du,Tay - Bac,Dong - Bac,19.84375,3
10395,1,1,32,21.0402033,105.8160685,1.17,Ba Dinh,so do,day du,Dong,Dong - Nam,20.3125,2
10396,2,1,45,21.0051976,105.8355164,4.87,Dong Da,so do,day du,Tay,Dong - Nam,19.55555556,2
10397,1,1,32,21.0090233,105.8600944,6.49,Hai Ba Trung,so do,cao cap,Dong,Dong,18.75,1
10398,2,1,41,21.020889,105.8158204,2.47,Dong Da,so do,day du,Tay,Dong - Nam,65.85365854,2
10399,2,2,65,20.98009872,105.8742447,9.37,Hoang Mai,so do,day du,Dong,Bac,31.53846154,0
10400,2,2,64,21.0024147,105.9641113,16.45,Gia Lam,so do,day du,Dong - Nam,Tay - Bac,30.625,0
10401,2,2,52.6,20.97309303,105.8383713,7.75,Hoang Mai,so do,day du,Tay - Bac,Dong - Nam,39.54372624,1
10402,2,1,60,21.01028824,105.9401245,13.93,Cau Giay,hdmb,day du,Tay - Bac,Dong - Nam,25,1
10403,2,1,60,21.01028824,105.9401245,13.93,Thanh Xuan,hdmb,day du,Tay - Bac,Dong - Nam,25,1
10404,3,2,90,20.99688148,105.8179703,4.79,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,40.55555556,3
10405,2,2,62,21.07024574,105.7914734,3.04,Thanh Xuan,so do,day du,Tay,Dong,38.70967742,1
10406,2,1,60,21.01028824,105.9401245,13.93,Gia Lam,hdmb,day du,Tay - Bac,Dong - Nam,25,1
10407,3,2,90,20.99688148,105.8179703,4.79,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,40.55555556,3
10408,2,2,62,21.07024574,105.7914734,3.04,Bac Tu Liem,so do,day du,Tay,Dong,38.70967742,1
10409,2,2,90,21.0187118,105.7924762,2.71,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,38.33333333,2
10410,4,3,185,21.03326988,105.8167038,1.54,Ba Dinh,so do,day du,Tay - Nam,Dong - Bac,86.48648649,2
10411,3,2,115.17,21.00245285,105.8011932,4.06,Bac Tu Liem,so do,co ban,Tay - Bac,Dong - Nam,42.54580186,4
10412,2,2,71,21.01609802,105.7924881,2.95,Cau Giay,so do,day du,Dong - Nam,Tay - Bac,49.29577465,2
10413,3,2,111,20.99303818,105.788353,5.25,Nam Tu Liem,hdmb,day du,Dong - Nam,Tay - Bac,33.6036036,1
10414,3,2,100,20.99433327,105.8675613,7.94,Ha Dong,so do,day du,Dong - Nam,Dong - Nam,64,0
10415,3,2,120,20.99682999,105.7938385,4.74,Cau Giay,so do,day du,Dong - Nam,Tay - Bac,30,3
10416,2,2,80,21.04437256,105.8032303,0.21,Thanh Tri,so do,day du,Nam,Bac,55,2
10417,2,1,65,21.019447,105.821655,2.9,Ha Dong,so do,day du,Tay - Nam,Dong - Bac,50.76923077,1
10418,1,1,45,21.07284927,105.8124313,3.09,Thanh Xuan,hdmb,co ban,Nam,Bac,66.66666667,0
10419,3,2,116,21.00836563,105.8029099,3.46,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,34.48275862,3
10420,3,2,101,21.03158569,105.7682037,3.82,Hoang Mai,so do,day du,Dong - Nam,Tay - Bac,36.63366337,0
10421,3,3,144.5,21.07284927,105.8124313,3.09,Gia Lam,so do,cao cap,Tay - Bac,Dong - Nam,137.716263,0
10422,2,1,52,21.0273364,105.8277878,2.78,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,22.69230769,1
10423,2,2,52,21.0164891,105.8227091,3.2,Cau Giay,so do,day du,Dong - Nam,Dong - Nam,19.23076923,2
10424,2,2,92,21.0194931,105.8223419,2.93,Dong Da,so do,day du,Dong - Bac,Tay - Nam,58.69565217,2
10425,1,1,22,20.9877606,105.8006384,5.53,Thanh Xuan,so do,day du,Dong,Dong - Nam,34.09090909,3
10426,3,2,94,21.0124321,105.767395,4.82,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Bac,46.80851064,0
10427,3,2,111,21.06489944,105.8270493,3.13,Tay Ho,so do,cao cap,Tay - Nam,Dong - Bac,67.56756757,0
10428,2,2,68,20.99835014,105.806366,4.46,Thanh Xuan,so do,day du,Tay - Nam,Dong - Bac,41.17647059,4
10429,3,2,130,21.00557899,105.8037491,3.74,Thanh Xuan,so do,day du,Dong - Bac,Tay - Nam,40,3
10430,2,2,71.2,21.01609802,105.7924881,2.95,Cau Giay,so do,day du,Dong - Nam,Tay - Bac,49.15730337,2
10431,2,1,60,21.01028824,105.9401245,13.93,Gia Lam,hdmb,day du,Tay - Bac,Dong - Nam,25,1
10432,3,2,90,20.99688148,105.8179703,4.79,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,40.55555556,3
10433,2,2,62,21.07024574,105.7914734,3.04,Bac Tu Liem,so do,day du,Tay,Dong,38.70967742,1
10434,2,2,90,21.0187118,105.7924762,2.71,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,38.33333333,2
10435,4,3,185,21.03326988,105.8167038,1.54,Ba Dinh,so do,day du,Tay - Nam,Dong - Bac,86.48648649,2
10436,3,2,94,21.0124321,105.767395,4.82,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Bac,46.80851064,0
10437,3,2,111,21.06489944,105.8270493,3.13,Tay Ho,so do,cao cap,Tay - Nam,Dong - Bac,67.56756757,0
10438,2,2,68,20.99835014,105.806366,4.46,Thanh Xuan,so do,day du,Tay - Nam,Dong - Bac,41.17647059,4
10439,3,2,130,21.00557899,105.8037491,3.74,Thanh Xuan,so do,day du,Dong - Bac,Tay - Nam,40,3
10440,2,2,71.2,21.01609802,105.7924881,2.95,Cau Giay,so do,day du,Dong - Nam,Tay - Bac,49.15730337,2
10441,2,1,60,21.01028824,105.9401245,13.93,Gia Lam,hdmb,day du,Tay - Bac,Dong - Nam,25,1
10442,3,2,90,20.99688148,105.8179703,4.79,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,40.55555556,3
10443,2,2,62,21.07024574,105.7914734,3.04,Bac Tu Liem,so do,day du,Tay,Dong,38.70967742,1
10444,2,2,90,21.0187118,105.7924762,2.71,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,38.33333333,2
10445,4,3,185,21.03326988,105.8167038,1.54,Ba Dinh,so do,day du,Tay - Nam,Dong - Bac,86.48648649,2
10446,3,2,115.17,21.00245285,105.8011932,4.06,Thanh Xuan,so do,co ban,Tay - Bac,Dong - Nam,42.54580186,4
10447,2,2,71,21.01609802,105.7924881,2.95,Cau Giay,so do,day du,Dong - Nam,Tay - Bac,49.29577465,2
10448,3,2,111,20.99303818,105.788353,5.25,Nam Tu Liem,hdmb,day du,Dong - Nam,Tay - Bac,33.6036036,1
10449,3,2,100,20.99433327,105.8675613,7.94,Hai Ba Trung,so do,day du,Dong - Nam,Dong - Nam,64,0
10450,2,1,65,21.019447,105.821655,2.9,Dong Da,so do,day du,Tay - Nam,Dong - Bac,50.76923077,1
10451,1,1,45,21.07284927,105.8124313,3.09,Tay Ho,hdmb,co ban,Nam,Bac,66.66666667,0
10452,3,2,116,21.00836563,105.8029099,3.46,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,34.48275862,3
10453,2,2,80,21.04437256,105.8032303,0.21,Cau Giay,so do,co ban,Dong - Nam,Tay - Bac,55,2
10454,2,1,65,21.019447,105.821655,2.9,Dong Da,so do,day du,Tay - Nam,Dong - Bac,50.76923077,1
10455,2,1,65,21.019447,105.821655,2.9,Dong Da,so do,day du,Tay - Nam,Dong - Bac,50.76923077,1
10456,1,1,45,21.07284927,105.8124313,3.09,Tay Ho,hdmb,co ban,Nam,Bac,66.66666667,0
10457,3,2,116,21.00836563,105.8029099,3.46,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,34.48275862,3
10458,3,2,101,21.03158569,105.7682037,3.82,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,36.63366337,0
10459,3,3,144.5,21.07284927,105.8124313,3.09,Tay Ho,so do,cao cap,Tay - Bac,Dong - Nam,137.716263,0
10460,2,1,52,21.0273364,105.8277878,2.78,Dong Da,so do,day du,Tay - Bac,Dong - Nam,22.69230769,1
10461,2,2,52,21.0164891,105.8227091,3.2,Dong Da,so do,day du,Dong - Nam,Tay - Bac,19.23076923,2
10462,2,1,70,21.04993439,105.7952576,1.18,Cau Giay,so do,day du,Nam,Bac,29.28571429,2
10463,4,3,160,21.01864815,105.7817917,3.34,Nam Tu Liem,hdmb,day du,Nam,Bac,38.125,0
10464,2,2,83.5,21.03715324,105.7863388,1.93,Cau Giay,so do,co ban,Dong,Tay,55.08982036,1
10465,3,3,149,21.02114296,105.8093491,2.23,Dong Da,so do,cao cap,Tay - Nam,Dong - Bac,39,3
10466,3,2,116,20.97447205,105.7608795,8.13,Ha Dong,so do,co ban,Tay - Nam,Dong - Bac,22.84482759,1
10467,2,2,94,20.97447205,105.7608795,8.13,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,22.87234043,1
10468,2,2,85,20.99682999,105.7938385,4.74,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,35.88235294,3
10469,2,1,63.5,21.03244019,105.778595,2.81,Cau Giay,so do,day du,Bac,Nam,36.22047244,0
10470,3,2,95,20.99682999,105.7938385,4.74,Nam Tu Liem,chua so,day du,Tay - Bac,Dong - Nam,35.78947368,3
10471,1,1,33,20.9950928,105.8567517,7.07,Hai Ba Trung,so do,cao cap,Dong,Nam,19.24242424,2
10472,1,1,35,20.9965735,105.8427701,6,Hai Ba Trung,so do,day du,Dong,Nam,17.71428571,3
10473,2,1,45,21.0282134,105.8390063,3.73,Dong Da,so do,day du,Tay,Dong - Nam,12.88888889,3
10474,1,1,32,21.023229,105.8062465,1.98,Dong Da,so do,day du,Tay - Bac,Dong - Bac,19.84375,3
10475,1,1,32,21.0402033,105.8160685,1.17,Ba Dinh,so do,day du,Dong,Dong - Nam,20.3125,2
10476,2,1,45,21.0051976,105.8355164,4.87,Dong Da,so do,day du,Tay,Dong - Nam,19.55555556,2
10477,1,1,32,21.0090233,105.8600944,6.49,Hai Ba Trung,so do,cao cap,Dong,Dong,18.75,1
10478,2,1,41,21.020889,105.8158204,2.47,Dong Da,so do,day du,Tay,Dong - Nam,65.85365854,2
10479,2,2,65,20.98009872,105.8742447,9.37,Hoang Mai,so do,day du,Dong,Bac,31.53846154,0
10480,2,2,64,21.0024147,105.9641113,16.45,Gia Lam,so do,day du,Dong - Nam,Tay - Bac,30.625,0
10481,2,2,52.6,20.97309303,105.8383713,7.75,Hoang Mai,so do,day du,Tay - Bac,Dong - Nam,39.54372624,1
10482,2,2,74,20.99848557,105.86866,7.79,Hai Ba Trung,so do,day du,Tay - Bac,Dong - Nam,43.24324324,0
10483,2,1,54,21.03512001,105.7674332,3.81,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,44.44444444,0
10484,2,2,114,21.00886726,105.820343,3.75,Dong Da,so do,day du,Tay - Bac,Dong - Nam,38.15789474,4
10485,3,2,168,21.08014297,105.8136902,3.83,Tay Ho,so do,co ban,Tay - Nam,Dong - Bac,38.0952381,0
10486,1,1,55.61,21.01941681,105.8168793,2.65,Ba Dinh,hdmb,cao cap,Nam,Dong - Nam,101.2048193,2
10487,3,2,115,21.08229256,105.7918243,4.14,Bac Tu Liem,so do,day du,Tay,Dong,46.95652174,1
10488,2,2,70,20.973217,105.778854,7.43,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,40,4
10489,3,2,111,21.0483269,105.7956063,1.06,Cau Giay,so do,co ban,Tay,Dong,38,2
10490,2,2,66,20.96433449,105.8272934,8.18,Hoang Mai,hdmb,day du,Tay - Nam,Dong - Bac,27.27272727,1
10491,2,1,46,20.96433449,105.8272934,8.18,Hoang Mai,hdmb,day du,Dong - Bac,Dong - Nam,28.26086957,1
10492,3,2,117,21.00056076,105.8029175,4.24,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,38.46153846,4
10493,2,2,62,20.97953796,105.8416138,7.33,Hoang Mai,so do,cao cap,Tay,Dong,41.93548387,1
10494,2,2,70,20.98303413,105.8351135,6.72,Hoang Mai,so do,co ban,Tay - Bac,Dong - Nam,37.14285714,2
10495,2,1,57,20.98303413,105.8351135,6.72,Hoang Mai,so do,co ban,Bac,Nam,39,2
10496,2,2,127,20.98651886,105.7863998,5.93,Ha Dong,so do,day du,Tay - Nam,Dong - Bac,33,1
10497,2,2,57,20.97309303,105.8383713,7.75,Hoang Mai,so do,day du,Tay - Bac,Dong - Nam,35.0877193,1
10498,2,2,103,20.9973722,105.7938673,4.68,Thanh Xuan,so do,co ban,Tay - Bac,Dong - Nam,31.06796117,3
10499,3,2,133,21.02114296,105.8093491,2.23,Dong Da,so do,day du,Tay - Bac,Dong - Nam,35.33834586,3
10500,1,2,90,21.06409264,105.8097382,2.18,Tay Ho,so do,day du,Dong,Tay,55.55555556,1
10501,2,2,84,20.97639847,105.8145752,6.73,Hoang Mai,so do,day du,Dong - Nam,Tay - Bac,36.66666667,1
10502,2,2,84,20.97639847,105.8145752,6.73,Hoang Mai,so do,day du,Dong - Nam,Tay - Bac,36.66666667,1
10503,3,2,114,21.07213593,105.810997,2.99,Tay Ho,so do,day du,Bac,Tay - Nam,48.24561404,0
10504,1,1,48,20.95990562,105.7918015,8.4,Ha Dong,hdmb,co ban,Dong - Nam,Tay - Bac,41.66666667,2
10505,2,2,75.1,21.01028824,105.9401245,13.93,Gia Lam,so do,nguyen_ban,Tay - Nam,Dong - Bac,29,1
10506,3,2,107,21.08229256,105.7918243,4.14,Bac Tu Liem,hdmb,day du,Bac,Tay - Nam,50.46728972,1
10507,1,1,45,20.96331406,105.8267365,8.26,Hoang Mai,hdmb,day du,Tay - Bac,Tay - Nam,26.66666667,1
10508,2,2,79,20.96164288,105.8739147,10.68,Hoang Mai,so do,day du,Dong - Nam,Dong - Nam,35.44303797,0
10509,3,3,149,21.01926041,105.8172684,2.68,Ba Dinh,so do,cao cap,Tay - Bac,Dong - Nam,36.91275168,2
10510,2,2,84,20.97639847,105.8145752,6.73,Hoang Mai,so do,day du,Dong - Nam,Tay - Bac,36.66666667,1
10511,3,2,114,21.07213593,105.810997,2.99,Tay Ho,so do,day du,Bac,Tay - Nam,48.24561404,0
10512,1,1,48,20.95990562,105.7918015,8.4,Ha Dong,hdmb,co ban,Dong - Nam,Tay - Bac,41.66666667,2
10513,2,2,75.1,21.01028824,105.9401245,13.93,Gia Lam,so do,nguyen_ban,Tay - Nam,Dong - Bac,29,1
10514,3,2,107,21.08229256,105.7918243,4.14,Bac Tu Liem,hdmb,day du,Bac,Tay - Nam,50.46728972,1
10515,1,1,45,20.96331406,105.8267365,8.26,Hoang Mai,hdmb,day du,Tay - Bac,Tay - Nam,26.66666667,1
10516,2,2,79,20.96164288,105.8739147,10.68,Hoang Mai,so do,day du,Dong - Nam,Dong - Nam,35.44303797,0
10517,3,3,149,21.01926041,105.8172684,2.68,Ba Dinh,so do,cao cap,Tay - Bac,Dong - Nam,36.91275168,2
10518,3,2,118,20.96875381,105.7921066,7.52,Thanh Tri,so do,day du,Dong - Bac,Dong - Nam,22.03389831,4
10519,2,2,78,20.96875381,105.7921066,7.52,Thanh Tri,so do,day du,Tay - Bac,Dong - Nam,28.20512821,4
10520,3,2,106,20.96875381,105.7921066,7.52,Thanh Tri,so do,day du,Dong - Nam,Tay - Bac,28.30188679,4
10521,2,1,50,21.0260381,105.8398772,3.9,Dong Da,so do,day du,Tay - Bac,Nam,29.2,4
10522,3,2,70,21.0104478,105.8184384,3.53,Dong Da,so do,day du,Tay - Nam,Dong - Bac,30,3
10523,3,2,103,21.02041626,105.8072433,2.26,Dong Da,so do,day du,Bac,Nam,75,3
10524,2,2,80,21.02041626,105.8072433,2.26,Dong Da,so do,cao cap,Dong,Bac,75,3
10525,1,1,48,21.04431725,105.877861,7.32,Long Bien,so do,day du,Tay - Bac,Dong - Nam,50,3
10526,2,2,83,20.99972153,105.828331,4.92,Thanh Xuan,so do,cao cap,Dong - Nam,Dong - Nam,46.98795181,5
10527,3,2,140,21.02114296,105.8093491,2.23,Dong Da,so do,day du,Tay - Bac,Dong - Nam,39,3
10528,4,3,160,21.00522614,105.8050613,3.77,Thanh Xuan,so do,cao cap,Tay - Bac,Dong - Nam,61.25,4
10529,2,2,60,21.06583977,105.7981491,2.38,Bac Tu Liem,so do,day du,Tay,Dong,53.33333333,1
10530,2,1,54,21.03512001,105.7674332,3.81,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,44.44444444,0
10531,2,2,114,21.00886726,105.820343,3.75,Dong Da,so do,day du,Tay - Bac,Dong - Nam,38.15789474,4
10532,2,2,114,21.00886726,105.820343,3.75,Dong Da,so do,day du,Tay - Bac,Dong - Nam,38.15789474,4
10533,3,2,168,21.08014297,105.8136902,3.83,Tay Ho,so do,co ban,Tay - Nam,Dong - Bac,38.0952381,0
10534,1,1,55.61,21.01941681,105.8168793,2.65,Ba Dinh,hdmb,cao cap,Nam,Dong - Nam,101.2048193,2
10535,3,2,115,21.08229256,105.7918243,4.14,Bac Tu Liem,so do,day du,Tay,Dong,46.95652174,1
10536,3,2,126,21.06357574,105.795311,2.27,Bac Tu Liem,chua so,day du,Dong,Tay - Bac,55,1
10537,3,2,126,21.06583977,105.7981491,2.38,Bac Tu Liem,so do,cao cap,Nam,Bac,55,1
10538,3,2,106,21.00522614,105.8050613,3.77,Thanh Xuan,so do,cao cap,Tay - Bac,Dong - Nam,59.43396226,4
10539,1,1,40,20.911221,105.8525016,14.01,Thanh Tri,hdmb,co ban,Bac,Nam,16,0
10540,3,2,125,20.99357986,105.7982101,4.98,Thanh Xuan,so do,co ban,Dong - Nam,Dong - Bac,50.4,5
10541,1,1,45,21.07284927,105.8124313,3.09,Tay Ho,hdmb,co ban,Nam,Bac,60,0
10542,3,2,115,21.00826073,105.7960434,3.57,Cau Giay,so do,cao cap,Tay - Nam,Dong - Bac,60,2
10543,2,2,73,20.98483658,105.8598557,8.01,Hoang Mai,hdmb,co ban,Dong - Nam,Dong - Nam,40.68493151,1
10544,2,2,103,21.01864815,105.7817917,3.34,Nam Tu Liem,so do,day du,Dong - Bac,Tay - Nam,45.4368932,0
10545,2,2,78.45,20.98927307,105.8325195,6.04,Hoang Mai,so do,cao cap,Bac,Nam,39.51561504,3
10546,3,2,105,20.99843788,105.8667374,7.63,Hai Ba Trung,so do,co ban,Tay - Nam,Dong - Bac,40.8,0
10547,2,1,35,21.06583977,105.7981491,2.38,Hai Ba Trung,so do,day du,Tay,Bac,14.28571429,1
10548,3,2,81,21.00522614,105.7389145,7.58,Nam Tu Liem,so do,co ban,Dong - Nam,Tay - Bac,40.12345679,0
10549,3,2,142,21.03217659,105.7739783,3.26,Nam Tu Liem,so do,co ban,Tay,Nam,35,0
10550,3,2,115,21.0324192,105.8313599,2.86,Ba Dinh,hdmb,day du,Tay - Nam,Nam,90,2
10551,2,2,92,21.0194931,105.8223419,2.93,Dong Da,so do,day du,Dong - Bac,Tay - Nam,58.69565217,2
10552,3,2,94,21.0124321,105.767395,4.82,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Bac,46.80851064,0
10553,3,2,111,21.06489944,105.8270493,3.13,Tay Ho,so do,cao cap,Tay - Nam,Dong - Bac,67.56756757,0
