id,room,toilet,area,x,y,khoang_cach,quan,polistic,furniture,direct,direct2,price,n_hospital
3189,3,2,108.9,21.05967522,105.8040771,1.68,Hoai Duc,so do,day du,Bac,Nam,41.32231405,2
8687,2,2,67.2,21.00174141,105.9421463,14.35,Gia Lam,so do,cao cap,Dong - Bac,Dong - Bac,42,0
9732,4,3,127,20.94645882,105.8557816,10.92,Hai Ba Trung,so do,co ban,Dong - Nam,Tay - Bac,22.83464567,3
1081,2,1,58.4,21.03506279,105.7496643,5.56,Nam Tu Liem,so do,cao cap,Bac,Nam,41.95205479,1
8221,3,2,122,20.97642708,105.8254318,6.97,Dong Da,so do,co ban,Nam,Bac,33,1
11002,3,2,101,21.03108406,105.7745667,3.24,Nam Tu Liem,so do,day du,Dong - Nam,Dong - Bac,34.65346535,0
4566,2,2,85.4,20.97986794,105.7439194,8.76,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,21.07728337,0
896,2,2,70,20.97602463,105.7615967,7.96,Ha Dong,so do,day du,Tay - Bac,Tay - Nam,27.14285714,1
7530,3,2,104,21.05900574,105.783226,2.68,Bac Tu Liem,so do,day du,Dong,Nam,25,1
9656,2,2,70,20.99629784,105.8056335,4.66,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,40,5
3333,3,2,108,21.03060913,105.7810287,2.67,Nam Tu Liem,so do,nguyen_ban,Dong - Bac,Nam,38.88888889,0
5010,3,2,95,20.98337555,105.7835312,6.32,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,34.73684211,3
10811,3,2,150,21.0151062,105.7248459,8.46,Gia Lam,so do,day du,Bac,Nam,31,0
7439,3,2,129,21.0151062,105.7248459,8.46,Hoai Duc,so do,day du,Bac,Nam,35,0
5428,2,2,79,20.99657822,105.8651962,7.62,Hai Ba Trung,so do,day du,Nam,Bac,60.75949367,0
6239,2,1,67,21.07865143,105.8026123,3.58,Tay Ho,so do,day du,Bac,Dong,40.29850746,0
7107,3,2,81,21.0024147,105.9641113,16.45,Gia Lam,so do,co ban,Dong - Nam,Dong - Bac,28.27160494,0
10917,2,2,58,20.99895859,105.7880325,4.7,Hoang Mai,hdmb,day du,Dong - Nam,Tay - Bac,44.82758621,3
178,3,2,110,21.00938606,105.7738724,4.56,Nam Tu Liem,hdmb,co ban,Tay - Nam,Dong - Bac,57.27272727,0
8327,2,2,67,21.03314972,105.7321854,7.32,Thanh Xuan,so do,day du,Dong - Bac,Tay - Nam,48,1
3815,2,2,77.84,21.05773544,105.913353,10.96,Long Bien,so do,cao cap,Tay - Bac,Dong - Nam,31.47482014,2
3453,2,2,77,21.05226898,105.8848114,8.06,Thanh Xuan,hdmb,cao cap,Tay - Bac,Dong - Nam,38.96103896,5
8561,2,2,87,20.99479103,105.8678436,7.94,Ha Dong,so do,day du,Nam,Bac,52.87356322,0
7873,2,1,52,21.0025637,105.8617727,6.99,Hai Ba Trung,so do,day du,Bac,Bac,15.19230769,0
9257,2,1,52,21.03217659,105.7739782,3.26,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,22.11538462,0
7746,2,1,52,21.03656769,105.7604828,4.47,Nam Tu Liem,so do,day du,Dong - Bac,Tay - Nam,50,1
4037,3,2,100,20.99929428,105.8049545,4.36,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,53,4
8874,1,1,47,21.0024147,105.9641113,16.45,Gia Lam,so do,day du,Dong - Nam,Dong - Nam,27.65957447,0
10817,3,3,163,21.01372147,105.8134766,3.05,Dong Da,so do,cao cap,Tay - Nam,Dong - Bac,36.19631902,3
1367,2,2,75,20.9908123,105.7839127,5.61,Dan Phuong,so do,day du,Dong - Bac,Tay - Nam,30.66666667,1
8333,4,3,162,21.04423332,105.7673187,3.74,Ba Dinh,so do,day du,Tay - Nam,Dong - Bac,37.65432099,0
1156,2,2,77,21.05226898,105.8848114,8.06,Long Bien,hdmb,day du,Tay - Bac,Dong - Nam,45,5
9788,2,1,46,21.0215544,105.8336166,3.59,Hai Ba Trung,so do,day du,Tay,Dong,21.73913043,2
4539,2,2,78,21.04423332,105.7673187,3.74,Bac Tu Liem,so do,day du,Tay - Bac,Dong - Nam,32.69230769,0
9153,1,1,45,21.0024147,105.9641113,16.45,Gia Lam,so do,day du,Dong - Bac,Tay - Nam,31.11111111,0
1302,3,2,86,21.03512001,105.7674332,3.81,Nam Tu Liem,so do,co ban,Tay - Nam,Dong - Bac,39.53488372,0
6084,3,2,116,21.04423332,105.7673187,3.74,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Nam,32.32758621,0
5763,2,1,65,20.97145653,105.8281708,7.52,Cau Giay,so do,day du,Tay - Bac,Dong - Bac,29.07692308,0
9716,3,2,134,21.01655388,105.7462845,6.41,Hai Ba Trung,so do,day du,Dong - Nam,Tay - Bac,23.43283582,0
7023,4,5,238,21.07016945,105.9068375,10.57,Long Bien,hdmb,nguyen_ban,Dong - Bac,Tay - Nam,20.5,2
5401,2,2,74,20.96246719,105.792366,8.14,Ha Dong,so do,day du,Tay - Nam,Dong - Bac,17.2972973,2
295,3,2,105.8,20.93810272,105.8522491,11.51,Thanh Tri,so do,co ban,Tay - Bac,Dong - Nam,32.60869565,2
1502,3,2,92,20.99843788,105.8667374,7.63,Hai Ba Trung,so do,day du,Tay - Bac,Dong - Nam,51.08695652,0
5110,3,3,89,20.98278236,105.8343811,6.71,Hoang Mai,hdmb,cao cap,Dong,Dong,35,1
5117,4,2,155,21.02020073,105.808876,2.31,Dong Da,so do,nguyen_ban,Tay - Nam,Dong - Nam,40.58064516,3
7080,2,2,48,20.9956053,105.8481974,6.43,Hai Ba Trung,so do,day du,Dong,Dong - Nam,12.5625,3
4352,2,2,88,20.97321701,105.7788544,7.43,Ha Dong,so do,day du,Dong - Bac,Dong - Nam,34.65909091,4
3959,2,2,78,21.00839233,105.7302475,8.21,Hoai Duc,so do,day du,Tay - Nam,Tay - Bac,23.46153846,0
815,2,2,69,21.01188278,105.7864456,3.6,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,50.72463768,2
5781,2,2,70,20.97309303,105.8383713,7.75,Hai Ba Trung,so do,day du,Tay - Nam,Dong - Bac,39.42857143,1
4057,2,2,80.36,21.02956772,105.7918777,1.85,Cau Giay,hdmb,day du,Dong - Nam,Tay - Bac,54.13140866,0
6647,3,2,164,21.00557899,105.8037491,3.74,Cau Giay,so do,day du,Dong - Nam,Dong - Bac,42.01219512,3
6585,3,3,180,21.00266647,105.8154297,4.17,Ba Dinh,so do,cao cap,Tay - Nam,Dong - Nam,44.44444444,4
3932,2,1,79,20.99657822,105.8651962,7.62,Hai Ba Trung,so do,day du,Bac,Nam,58.2278481,0
999,2,2,81,21.00631142,105.8074799,3.67,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,43.20987654,4
494,2,2,86,20.97366714,105.7587128,8.31,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,27,1
9344,2,2,71,20.999119,105.80844,4.4,Thanh Xuan,so do,day du,Dong - Nam,Dong - Nam,52.11267606,4
2858,3,2,97,20.98434067,105.7768097,6.49,Ha Dong,so do,cao cap,Tay - Bac,Dong - Nam,39.69072165,3
8466,2,2,87,20.99659348,105.7989349,4.67,Cau Giay,so do,cao cap,Tay - Bac,Dong - Nam,42.52873563,5
3053,3,2,95,21.04423332,105.7673187,3.74,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,37.89473684,0
1625,3,2,94,21.03150558,105.7553787,5.06,Nam Tu Liem,so do,day du,Dong - Bac,Tay - Nam,32.44680851,1
8008,2,2,86,21.04423332,105.7673187,3.74,Hai Ba Trung,so do,day du,Tay - Bac,Dong - Nam,37.20930233,0
6991,2,2,47,20.9885702,105.8510475,7.14,Hoang Mai,so do,day du,Dong,Dong,12.65957447,2
8976,4,2,97,20.97434616,105.7541656,8.52,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,38.65979381,0
335,3,2,80,21.0307312,105.7613297,4.51,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,37.5,1
7734,2,2,65,20.97145653,105.8281708,7.52,Hoang Mai,so do,day du,Tay - Bac,Dong - Nam,30,0
1445,2,2,70,21.00885201,105.7439194,6.97,Nam Tu Liem,so do,cao cap,Tay - Bac,Dong - Nam,37.14285714,0
9640,2,1,70,20.9980229,105.8035594,4.49,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,32.85714286,5
4225,2,2,79,21.00522614,105.7389145,7.58,Nam Tu Liem,so do,cao cap,Dong - Bac,Tay - Nam,44.05063291,0
3854,3,2,114,20.98483658,105.8598557,8.01,Hoang Mai,hdmb,co ban,Bac,Dong - Nam,41.05263158,1
860,3,3,111,21.06443024,105.7984238,2.24,Bac Tu Liem,so do,day du,Nam,Bac,46.84684685,1
7178,2,2,65,21.00885201,105.7439194,6.97,Nam Tu Liem,so do,day du,Dong - Bac,Tay - Nam,38.46153846,0
9024,2,2,60,21.010714,105.8544463,5.93,Hai Ba Trung,so do,day du,Bac,Nam,28.33333333,3
8298,3,2,85,21.03040504,105.7770309,3.04,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Bac,40,0
6114,2,2,76,21.03715324,105.7863388,1.93,Dong Da,so do,cao cap,Nam,Bac,53.94736842,1
5090,3,2,102,20.99477196,105.8061295,4.82,Thanh Xuan,so do,day du,Dong - Nam,Tay - Bac,41.17647059,5
8235,2,2,97,21.073904,105.79998,3.13,Nam Tu Liem,so do,day du,Dong,Tay,73.19587629,0
5450,2,2,75,21.03656769,105.7604828,4.47,Nam Tu Liem,so do,co ban,Dong - Bac,Tay - Nam,46.66666667,1
6237,2,2,97,20.95990753,105.7681961,9.07,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,25.77319588,2
9626,2,1,55,20.96246719,105.792366,8.14,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,24.54545455,2
5921,2,2,98,21.01167488,105.8626785,6.59,Hai Ba Trung,so do,day du,Bac,Dong - Bac,61.2244898,1
5575,2,2,68,20.97634506,105.7614975,7.94,Hai Ba Trung,so do,day du,Tay - Nam,Dong - Bac,41.47058824,1
804,3,2,84,21.00580597,105.7943726,3.85,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,63.0952381,2
10416,2,2,80,21.04437256,105.8032303,0.21,Thanh Tri,so do,day du,Nam,Bac,55,2
3521,3,2,96.7,21.03060913,105.7810287,2.67,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,49.63805584,0
7246,2,2,48,21.0730776,105.7857525,3.56,Bac Tu Liem,so do,day du,Tay,Dong,12.77083333,1
6120,2,2,63,21.02097893,105.7910614,2.58,Bac Tu Liem,so do,day du,Tay - Nam,Dong - Nam,47.61904762,2
5600,1,1,48,20.99927711,105.7381134,7.96,Nam Tu Liem,so do,day du,Dong - Bac,Dong - Bac,50,0
3804,3,2,139,21.04423332,105.7673187,3.74,Bac Tu Liem,so do,day du,Tay - Nam,Dong - Bac,37.41007194,0
10711,2,2,76,20.99477196,105.8061295,4.82,Thanh Xuan,chua so,day du,Dong - Nam,Tay - Bac,39.47368421,5
2492,3,2,132,20.9908123,105.7839127,5.61,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,26.51515152,1
1070,3,2,115.2,20.99399376,105.9502029,15.35,Gia Lam,so do,day du,Dong - Nam,Dong - Nam,45.13888889,0
4627,2,2,77,20.93970299,105.7872543,10.47,Ha Dong,hdmb,day du,Dong - Nam,Tay - Bac,17.92207792,0
3399,3,2,122,21.00836563,105.8029099,3.46,Ba Dinh,so do,cao cap,Tay - Bac,Dong - Nam,34.42622951,3
9477,2,2,77,21.0124321,105.767395,4.82,Nam Tu Liem,so do,cao cap,Tay - Nam,Dong - Bac,48.05194805,0
4250,1,1,55.7,21.04025078,105.7910843,1.39,Cau Giay,so do,day du,Nam,Bac,43.98563734,1
9962,1,1,65,21.0157884,105.8120464,2.81,Ha Dong,so do,day du,Tay - Nam,Dong - Bac,50,4
5904,2,2,58,20.98191833,105.8793716,9.64,Hoang Mai,so do,nguyen_ban,Tay - Bac,Dong - Bac,27,0
1190,2,2,88,21.00839996,105.8337784,4.51,Dong Da,so do,cao cap,Dong - Bac,Tay - Nam,65,2
4684,2,2,65,20.9732914,105.8200073,7.13,Hoang Mai,so do,day du,Dong - Nam,Tay - Bac,26,0
7913,3,2,105,21.03656769,105.7604828,4.47,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,58.0952381,1
1619,2,2,70,20.96359825,105.8280334,8.27,Hoang Mai,hdmb,co ban,Dong - Bac,Dong - Nam,22.14285714,1
10898,3,2,103,21.02041626,105.8072433,2.26,Nam Tu Liem,so do,day du,Dong,Tay,79.61165049,3
9694,4,3,136,20.9919548,105.7851028,5.46,Nam Tu Liem,so do,co ban,Tay - Bac,Dong - Nam,39,1
8652,3,2,131,21.00266647,105.8154297,4.17,Tay Ho,so do,day du,Dong - Nam,Tay - Bac,58.01526718,4
1768,3,2,112.5,21.04956627,105.778595,2.69,Bac Tu Liem,so do,day du,Bac,Nam,44.44444444,1
4124,2,2,68,21.08234978,105.8717575,7.78,Hoang Mai,so do,day du,Dong - Bac,Dong - Nam,26.47058824,0
683,2,2,70,21.03040504,105.7770309,3.04,Nam Tu Liem,so do,co ban,Nam,Bac,38.57142857,0
6787,3,2,90,20.97293854,105.8663559,9.33,Hoang Mai,so do,day du,Tay - Bac,Dong - Bac,37.22222222,0
4431,2,2,61,21.03158569,105.7604523,4.57,Nam Tu Liem,so do,day du,Dong - Bac,Tay - Nam,39.3442623,1
366,1,1,35,21.0260381,105.8398772,3.9,Dong Da,so do,day du,Tay,Dong - Nam,17.14285714,4
9885,2,2,62,21.0375451,105.7919566,1.38,Dong Da,so do,day du,Tay - Nam,Dong - Bac,40,1
5946,2,2,79,21.03947639,105.9058609,10.12,Long Bien,so do,day du,Dong - Nam,Dong - Bac,25.94936709,1
362,2,2,75,20.97321701,105.7788544,7.43,Ha Dong,so do,day du,Tay - Nam,Dong - Nam,32,4
8694,2,2,84,21.03445816,105.7696533,3.61,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Bac,57.14285714,0
7623,3,2,108.6,21.04044151,105.7807159,2.41,Cau Giay,so do,cao cap,Dong,Dong - Nam,56.83241252,1
5123,3,2,98,21.08234978,105.8717575,7.78,Gia Lam,so do,day du,Dong - Nam,Dong - Bac,28.16326531,0
2093,4,3,128,20.94645882,105.8557816,10.92,Thanh Tri,so do,day du,Nam,Dong - Nam,22,3
2131,3,2,132,20.97929001,105.7854614,6.65,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,31.06060606,3
3400,1,1,39,20.96266174,105.8212662,8.2,Ha Dong,so do,co ban,Tay - Bac,Dong - Nam,26.92307692,0
1455,2,2,77.4,20.98554039,105.7989426,5.77,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,38.75968992,2
5717,2,2,81.3,20.98101997,105.7548981,7.95,Ha Dong,so do,day du,Dong - Nam,Tay - Bac,25.8302583,0
2740,2,2,112.6,21.002666,105.81543,4.17,Thanh Xuan,so do,day du,Nam,Bac,41.74067496,4
8698,2,2,76.53,20.99599457,105.8612671,7.35,Hai Ba Trung,so do,day du,Nam,Dong - Nam,78.40062721,0
2724,2,2,77,20.98600006,105.8121872,5.74,Thanh Xuan,so do,co ban,Bac,Nam,38.31168831,2
4441,2,2,60.9,21.01028824,105.9401245,13.93,Gia Lam,hdmb,day du,Tay - Bac,Dong - Nam,26.5,1
6943,4,4,220,21.02041626,105.8072433,2.26,Nam Tu Liem,so do,cao cap,Dong - Nam,Dong - Nam,80,3
4203,4,3,160,21.00522614,105.8050613,3.77,Thanh Xuan,so do,cao cap,Tay - Bac,Dong - Nam,59.375,4
7698,3,2,93,21.07865143,105.8026123,3.58,Tay Ho,so do,day du,Bac,Dong - Nam,41.93548387,0
7065,2,1,50,21.023229,105.8062465,1.98,Dong Da,so do,day du,Dong - Bac,Dong,18.6,3
1010,2,2,60,20.95757484,105.8069,8.54,Thanh Tri,hdmb,co ban,Dong - Nam,Dong - Nam,16.83333333,1
7945,2,2,50,21.0091003,105.8564284,6.18,Hai Ba Trung,so do,day du,Bac,Bac,16,3
10606,2,1,41,21.020889,105.8158204,2.47,Hai Ba Trung,so do,day du,Tay,Dong,65.85365854,2
8702,3,2,100,21.08786583,105.8149109,4.61,Tay Ho,so do,nguyen_ban,Dong - Bac,Tay - Nam,29.5,0
6446,3,3,137.5,21.02041626,105.8072433,2.26,Thanh Tri,so do,cao cap,Tay - Nam,Nam,85.09090909,3
5733,2,2,69,21.0024147,105.9641113,16.45,Gia Lam,so do,co ban,Dong - Bac,Tay - Nam,26.8115942,0
4380,3,2,118,21.01684952,105.7839737,3.33,Nam Tu Liem,so do,cao cap,Tay - Bac,Dong - Nam,45,1
5961,3,2,104,21.01743507,105.7803955,3.52,Nam Tu Liem,so do,cao cap,Tay - Nam,Nam,30.76923077,0
10778,2,2,73,20.9837461,105.8411144,6.95,Hai Ba Trung,so do,day du,Dong,Dong,43.83561644,2
5271,2,2,70.44,21.03108406,105.7745667,3.24,Hoang Mai,so do,day du,Dong - Nam,Tay - Bac,44.00908575,0
665,3,2,109,21.04015923,105.7613144,4.35,Nam Tu Liem,so do,cao cap,Tay - Bac,Dong - Nam,42.5,1
5974,2,2,74,20.99843788,105.8667374,7.63,Hai Ba Trung,so do,day du,Dong - Bac,Dong,42.56756757,0
6077,2,2,78,21.04423332,105.7673187,3.74,Bac Tu Liem,so do,day du,Dong - Nam,Dong - Nam,33.97435897,0
9445,2,2,57.5,21.0744648,105.700798,10.86,Dan Phuong,so do,co ban,Tay - Bac,Dong - Nam,26.08695652,0
3944,2,2,71.6,21.06461143,105.9111176,10.86,Long Bien,so do,day du,Tay - Nam,Dong - Bac,30.72625698,2
8101,2,1,65,21.03607132,105.7941457,1.26,Nam Tu Liem,so do,day du,Nam,Bac,40.76923077,1
4714,3,2,113,20.96418762,105.8305283,8.29,Hoang Mai,so do,day du,Nam,Bac,41.15044248,1
8801,2,1,60,21.0024147,105.9641113,16.45,Gia Lam,so do,day du,Dong - Bac,Tay - Nam,26.33333333,0
4435,3,2,95,20.99433327,105.8675613,7.94,Hai Ba Trung,so do,cao cap,Nam,Bac,66.31578947,0
9676,3,3,110,21.06583214,105.8265076,3.16,Tay Ho,so do,cao cap,Tay - Nam,Dong - Bac,60,0
8111,2,1,75,21.06269073,105.9083328,10.55,Nam Tu Liem,so do,co ban,Dong,Bac,22,2
5172,2,2,70.5,21.00485039,105.7281036,8.55,Cau Giay,so do,day du,Dong - Nam,Tay - Bac,26.95035461,0
2676,3,2,94,21.04423332,105.7673187,3.74,Bac Tu Liem,so do,day du,Tay - Bac,Dong - Nam,31.91489362,0
6014,3,2,88,20.99843788,105.8667374,7.63,Hai Ba Trung,so do,day du,Tay - Nam,Dong - Nam,47.72727273,0
4759,2,2,72.6,21.02216148,105.7717972,3.89,Nam Tu Liem,chua so,co ban,Tay - Nam,Dong - Bac,44.07713499,0
211,2,2,61,21.00893211,105.7440033,6.96,Nam Tu Liem,so do,day du,Dong - Bac,Tay - Bac,62,0
2454,2,2,86,20.99972153,105.828331,4.92,Thanh Xuan,so do,cao cap,Tay - Bac,Dong - Nam,50,5
3743,5,5,320,21.03445816,105.7696533,3.61,Nam Tu Liem,so do,day du,Dong - Bac,Tay - Nam,84.375,0
6987,2,2,70,21.00885201,105.7439194,6.97,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,35.71428571,0
3569,3,2,139.18,21.04423332,105.7673187,3.74,Ha Dong,hdmb,day du,Tay - Nam,Dong - Bac,40.95416008,0
4147,2,2,80,21.02956772,105.7918777,1.85,Bac Tu Liem,so do,day du,Tay - Bac,Dong - Nam,53.75,0
9242,2,1,75,21.0100005,105.8462454,5.3,Hai Ba Trung,so do,day du,Bac,Nam,21.33333333,3
235,1,1,49.5,21.00174141,105.9421463,14.35,Gia Lam,so do,cao cap,Dong - Nam,Tay - Bac,36.26262626,0
4061,2,1,48,20.998032,105.8503425,6.4,Hai Ba Trung,so do,day du,Dong,Dong - Nam,16.66666667,3
1946,1,1,52,21.03656769,105.7604828,4.47,Nam Tu Liem,so do,day du,Dong - Bac,Tay - Nam,46.15384615,1
2762,2,2,86,21.00826073,105.7960434,3.57,Cau Giay,so do,cao cap,Dong - Nam,Tay - Bac,60.46511628,2
6140,3,2,98.11,20.99843788,105.8667374,7.63,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,48.92467638,0
9162,3,2,134,21.01655388,105.7462845,6.41,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,23.43283582,0
5318,3,2,130,20.9934864,105.8069077,4.95,Cau Giay,so do,day du,Dong - Nam,Tay - Bac,38.46153846,5
7366,2,2,69.4,20.98434067,105.7768097,6.49,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Bac,43.08357349,3
5056,1,1,26,21.00893211,105.7440033,6.96,Hai Ba Trung,so do,cao cap,Dong - Bac,Dong,53.84615385,0
7360,3,2,64,20.96920395,105.876915,10.32,Hoang Mai,so do,co ban,Dong - Nam,Tay - Bac,43.75,0
9389,2,2,85,21.03326988,105.8167038,1.54,Ba Dinh,so do,day du,Tay - Bac,Dong - Nam,91.76470588,2
583,2,2,69,21.04118156,105.7353592,6.94,Nam Tu Liem,hdmb,co ban,Dong,Tay,23.1884058,1
5126,2,2,58.3,21.03040504,105.7770309,3.04,Nam Tu Liem,so do,day du,Dong,Tay,45.45454545,0
8098,2,2,60,20.9182554,105.8523961,13.35,Bac Tu Liem,so do,co ban,Nam,Bac,16.66666667,1
2965,3,2,85,21.06909752,105.8880386,8.73,Long Bien,hdmb,day du,Tay - Bac,Dong - Nam,25.88235294,2
10307,2,2,69,20.97396851,105.8216934,7.1,Hoang Mai,so do,day du,Tay - Bac,Dong - Nam,34.7826087,0
1304,2,2,69.4,21.00885201,105.7439194,6.97,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,40.34582133,0
1303,3,2,100,21.04025078,105.7910843,1.39,Cau Giay,so do,day du,Tay - Nam,Dong - Bac,37,1
4458,2,2,84,20.97366714,105.7587128,8.31,Ha Dong,so do,day du,Tay - Nam,Dong - Bac,28.57142857,1
7938,3,2,105,21.03656769,105.7604828,4.47,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,58.0952381,1
4119,1,1,57,21.03326988,105.8167038,1.54,Hai Ba Trung,so do,day du,Dong,Nam,87.71929825,2
7984,2,2,50,21.0091003,105.8564284,6.18,Hai Ba Trung,so do,day du,Bac,Bac,16,3
262,2,2,78,20.98434067,105.7768097,6.49,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,40.38461538,3
3529,2,2,90,20.99688148,105.8179703,4.79,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,33.33333333,3
197,2,1,52,21.00657463,105.7450485,6.99,Nam Tu Liem,so do,cao cap,Tay - Nam,Dong - Bac,36.92307692,0
6583,2,2,74,20.99653816,105.8633881,7.48,Hoang Mai,so do,day du,Nam,Dong - Nam,42,0
10196,3,2,96,20.99357986,105.7982101,4.98,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,28.125,5
5314,2,2,94.5,20.94645882,105.8557816,10.92,Nam Tu Liem,chua so,co ban,Tay - Bac,Dong - Nam,26.98412698,3
8332,2,2,60,20.97145653,105.8281708,7.52,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,33,0
8424,3,2,82,20.96473503,105.8263626,8.11,Hoang Mai,so do,day du,Tay - Bac,Dong - Nam,21.8902439,1
111,4,3,160.08,21.00522614,105.8050613,3.77,Thanh Xuan,so do,co ban,Dong - Bac,Tay - Bac,57.15892054,4
6599,4,3,124,21.03715324,105.7863388,1.93,Cau Giay,hdmb,day du,Dong - Nam,Tay - Bac,56.4516129,1
163,2,2,65.5,20.9939003,105.7601929,6.62,Nam Tu Liem,chua so,day du,Dong - Bac,Tay - Nam,28.09160305,0
6819,2,2,75,21.03108406,105.7745667,3.24,Nam Tu Liem,so do,day du,Nam,Bac,40,0
10151,3,2,160,21.02879715,105.825676,2.53,Ba Dinh,so do,cao cap,Tay - Bac,Dong - Nam,93.75,1
5804,2,2,77,21.00966644,105.7937469,3.5,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,38.96103896,2
673,2,2,78,21.04423332,105.7673187,3.74,Bac Tu Liem,so do,day du,Dong - Nam,Dong - Nam,26.28205128,0
9168,3,2,125,21.01655388,105.7462845,6.41,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,23.36,0
4866,2,2,77.8,20.98434067,105.7768097,6.49,Ha Dong,so do,day du,Dong - Nam,Tay - Bac,43.05912596,3
5690,3,2,103,20.98600006,105.8121872,5.74,Thanh Xuan,so do,day du,Dong,Dong - Nam,43.68932039,2
7133,2,2,70,21.0024147,105.9641113,16.45,Gia Lam,so do,day du,Dong - Nam,Tay - Bac,27.85714286,0
4578,2,2,63,20.96246719,105.792366,8.14,Gia Lam,so do,day du,Tay - Bac,Dong - Nam,27.77777778,2
9033,2,1,54,20.97661018,105.7615204,7.91,Ha Dong,so do,day du,Tay - Nam,Dong - Bac,41.66666667,1
8840,3,2,112,21.00938606,105.7738724,4.56,Nam Tu Liem,so do,nguyen_ban,Dong - Bac,Tay - Nam,61.60714286,0
4742,3,2,90,20.97434616,105.7541656,8.52,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,38.88888889,0
1553,2,2,133,21.03004456,105.7766266,3.09,Nam Tu Liem,so do,co ban,Nam,Bac,33.08270677,0
10258,3,2,153,21.03043365,105.7692795,3.76,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Bac,29.41176471,0
9199,2,2,70,21.08234978,105.8717575,7.78,Dong Anh,so do,day du,Tay - Bac,Dong - Nam,25,0
505,3,2,77,21.08234978,105.8717575,7.78,Dong Anh,so do,day du,Tay - Bac,Dong - Bac,26,0
9678,3,2,93,20.98278236,105.8343811,6.71,Hoang Mai,so do,day du,Bac,Nam,41.39784946,1
1728,3,2,94,21.00839996,105.8337784,4.51,Dong Da,so do,day du,Dong - Nam,Tay - Bac,65,2
9697,2,2,85,21.01155281,105.8492584,5.45,Hai Ba Trung,so do,day du,Tay,Dong,78.23529412,3
10905,2,2,76.3,21.04262733,105.807518,0.28,Bac Tu Liem,so do,day du,Nam,Bac,38.66317169,3
9878,3,2,132,21.01434898,105.7964096,2.98,Cau Giay,so do,day du,Tay - Nam,Dong - Bac,32.95454545,2
3957,2,2,83,20.96875381,105.7921066,7.52,Thanh Tri,so do,day du,Tay - Bac,Dong - Nam,22.89156627,4
1791,2,2,72.2,20.96356201,105.8316116,8.38,Hoang Mai,hdmb,co ban,Tay - Nam,Tay - Bac,24.23822715,1
8488,2,2,77,21.03715324,105.7863388,1.93,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,51.2987013,1
1405,3,2,70,21.00893211,105.7440033,6.96,Nam Tu Liem,so do,cao cap,Tay - Nam,Dong - Bac,81.42857143,0
6081,1,1,30.3,21.00174141,105.9421463,14.35,Gia Lam,so do,cao cap,Tay - Nam,Dong - Bac,36.30363036,0
7304,3,2,119,21.01434898,105.7964096,2.98,Cau Giay,so do,day du,Tay - Nam,Dong - Bac,33.52941176,2
6026,2,2,74,20.99653816,105.8633881,7.48,Hai Ba Trung,so do,day du,Nam,Dong - Nam,44.59459459,0
4292,3,2,90,20.97309303,105.8383713,7.75,Hoang Mai,so do,day du,Dong - Bac,Tay - Nam,33.33333333,1
8542,2,2,72,21.03717804,105.8730698,6.86,Long Bien,so do,day du,Dong - Nam,Tay - Bac,43.75,2
2779,2,2,90,21.00266647,105.8154297,4.17,Thanh Xuan,so do,co ban,Dong - Bac,Tay - Nam,48.33333333,4
